"DeploymentID","TimeStamp","Temp","pH","pHmv","Cond","DOpct","DOmgl","DOgain","Turbidity","Depth","KnownInvaildValue"
"1","2018-07-18 09:45:00","23.94","7.2","-62.3","0.975","29.4","2.47","-999","0.7","1.925","1"
"1","2018-07-18 09:30:00","23.93","7.2","-62.4","0.974","27.8","2.34","-999","0.9","1.926","1"
"1","2018-07-18 09:15:00","23.77","7.21","-63","0.942","31.6","2.67","-999","1.1","1.902","1"
"1","2018-07-18 09:00:00","23.82","7.2","-62.6","0.957","31.8","2.68","-999","0.8","1.919","1"
"1","2018-07-18 08:45:00","23.76","7.2","-62.4","0.968","31","2.62","-999","1.1","1.918","1"
"1","2018-07-18 08:30:00","23.83","7.19","-62.2","0.963","31.5","2.65","-999","0.6","1.915","1"
"1","2018-07-18 08:15:00","23.85","7.19","-62","0.961","31.2","2.63","-999","0.4","1.906","1"
"1","2018-07-18 08:00:00","23.87","7.18","-61.5","0.969","28","2.36","-999","0.4","1.907","1"
"1","2018-07-18 07:45:00","23.94","7.17","-61","0.989","26.9","2.27","-999","0.6","1.905","1"
"1","2018-07-18 07:30:00","23.91","7.17","-60.6","0.98","26","2.19","-999","0.2","1.897","1"
"1","2018-07-18 07:15:00","23.93","7.18","-61.2","0.975","27","2.27","-999","0","1.894","1"
"1","2018-07-18 07:00:00","23.99","7.16","-60","0.986","21.2","1.78","-999","0.6","1.891","1"
"1","2018-07-18 06:45:00","24.02","7.14","-59.1","0.988","22.3","1.87","-999","0.2","1.892","1"
"1","2018-07-18 06:30:00","24.09","7.13","-58.5","0.997","12.5","1.04","-999","0.6","1.883","1"
"1","2018-07-18 06:15:00","24.12","7.14","-58.8","0.997","17.8","1.49","-999","0.7","1.881","1"
"1","2018-07-18 06:00:00","24.16","7.14","-59.1","0.999","22.5","1.88","-999","0.2","1.875","1"
"1","2018-07-18 05:45:00","24.19","7.16","-60.3","0.993","25.2","2.11","-999","0.3","1.87","1"
"1","2018-07-18 05:30:00","24.24","7.14","-59.1","1.002","19.2","1.61","-999","0.2","1.869","1"
"1","2018-07-18 05:15:00","24.3","7.14","-59.2","1.004","17.5","1.46","-999","0.3","1.866","1"
"1","2018-07-18 05:00:00","24.32","7.16","-60.2","0.995","28.5","2.38","-999","0.2","1.868","1"
"1","2018-07-18 04:45:00","24.37","7.13","-58.7","1.002","28","2.34","-999","0.4","1.862","1"
"1","2018-07-18 04:30:00","24.39","7.17","-60.6","0.991","30.9","2.57","-999","0.1","1.856","1"
"1","2018-07-18 04:15:00","24.44","7.15","-59.5","0.994","13.8","1.15","-999","0","1.853","1"
"1","2018-07-18 04:00:00","24.47","7.16","-60.2","0.992","21.9","1.82","-999","0.1","1.847","1"
"1","2018-07-18 03:45:00","24.5","7.15","-59.9","0.994","19","1.58","-999","0.3","1.84","1"
"1","2018-07-18 03:30:00","24.52","7.16","-60.2","0.992","22.5","1.87","-999","0.4","1.835","1"
"1","2018-07-18 03:15:00","24.56","7.16","-60.3","0.987","30","2.49","-999","0.1","1.831","1"
"1","2018-07-18 03:00:00","24.57","7.17","-60.8","0.991","17.5","1.46","-999","0","1.831","1"
"1","2018-07-18 02:45:00","24.58","7.17","-60.6","0.992","18.8","1.56","-999","0","1.827","1"
"1","2018-07-18 02:30:00","24.64","7.16","-60.2","0.993","25.5","2.12","-999","0.5","1.825","1"
"1","2018-07-18 02:15:00","24.67","7.17","-60.8","0.995","26.4","2.19","-999","0.6","1.821","1"
"1","2018-07-18 02:00:00","24.66","7.16","-60.4","1.003","22.9","1.9","-999","0.6","1.819","1"
"1","2018-07-18 01:45:00","24.71","7.16","-60.4","0.999","28.9","2.39","-999","0.6","1.818","1"
"1","2018-07-18 01:30:00","24.69","7.17","-60.7","0.996","22.8","1.89","-999","0.8","1.822","1"
"1","2018-07-18 01:15:00","24.74","7.17","-60.8","0.996","27.4","2.27","-999","0.9","1.823","1"
"1","2018-07-18 01:00:00","24.68","7.18","-61.2","0.998","23.5","1.95","-999","0.7","1.83","1"
"1","2018-07-18 00:45:00","24.82","7.17","-61.1","0.994","25","2.07","-999","0.8","1.829","1"
"1","2018-07-18 00:30:00","24.86","7.19","-62.1","0.99","27.9","2.3","-999","1","1.822","1"
"1","2018-07-18 00:15:00","24.82","7.18","-61.4","0.993","27.8","2.3","-999","0.7","1.826","1"
"1","2018-07-18 00:00:00","24.79","7.16","-60.5","0.999","24.3","2.01","-999","0.8","1.836","1"
"1","2018-07-17 23:45:00","24.81","7.16","-60","1.003","20.8","1.72","-999","0.7","1.835","1"
"1","2018-07-17 23:30:00","24.77","7.17","-60.9","0.996","27","2.24","-999","0.8","1.851","1"
"1","2018-07-17 23:15:00","24.83","7.19","-61.8","0.995","30.2","2.5","-999","0.6","1.857","1"
"1","2018-07-17 23:00:00","24.93","7.19","-61.8","0.989","30.7","2.54","-999","0.6","1.854","1"
"1","2018-07-17 22:45:00","25.01","7.19","-61.8","0.988","25.3","2.08","-999","0.1","1.856","1"
"1","2018-07-17 22:30:00","24.86","7.17","-60.9","1.004","27.4","2.27","-999","0.2","1.862","1"
"1","2018-07-17 22:15:00","24.85","7.16","-60.4","1.018","23","1.9","-999","0","1.856","1"
"1","2018-07-17 22:00:00","24.86","7.16","-60.3","1.018","23.4","1.94","-999","0.1","1.855","1"
"1","2018-07-17 21:45:00","24.9","7.17","-60.6","1.017","26.5","2.19","-999","0","1.851","1"
"1","2018-07-17 21:30:00","24.95","7.18","-61.2","1.015","31.9","2.63","-999","0.4","1.851","1"
"1","2018-07-17 21:15:00","24.91","7.17","-61","1.02","28.2","2.33","-999","0.2","1.844","1"
"1","2018-07-17 21:00:00","24.95","7.19","-61.7","1.016","30.2","2.49","-999","0.2","1.839","1"
"1","2018-07-17 20:45:00","24.91","7.2","-62.6","1.016","35.3","2.92","-999","0.5","1.833","1"
"1","2018-07-17 20:30:00","25.03","7.2","-62.7","1.014","37.6","3.1","-999","0.3","1.832","1"
"1","2018-07-17 20:15:00","25.14","7.19","-62.3","1.01","40.2","3.3","-999","0.1","1.835","1"
"1","2018-07-17 20:00:00","25.01","7.19","-62","1.02","37.3","3.07","-999","0.2","1.836","1"
"1","2018-07-17 19:45:00","24.98","7.2","-62.5","1.022","40.5","3.34","-999","0.3","1.837","1"
"1","2018-07-17 19:30:00","25","7.2","-62.5","1.019","43.4","3.58","-999","0.6","1.838","1"
"1","2018-07-17 19:15:00","25.01","7.2","-62.5","1.02","43.4","3.57","-999","0.4","1.843","1"
"1","2018-07-17 19:00:00","25.17","7.21","-63.1","1.015","47.5","3.91","-999","0.3","1.842","1"
"1","2018-07-17 18:45:00","25.15","7.22","-63.8","1.014","54.5","4.48","-999","0.2","1.841","1"
"1","2018-07-17 18:30:00","25.16","7.22","-64","1.011","50.3","4.13","-999","0.1","1.836","1"
"1","2018-07-17 18:15:00","25.09","7.23","-64.1","1.007","55.6","4.58","-999","0.1","1.823","1"
"1","2018-07-17 18:00:00","25.01","7.23","-64.6","1.016","51.5","4.24","-999","0.1","1.803","1"
"1","2018-07-17 17:45:00","25.07","7.23","-64.3","1.014","44.1","3.63","-999","0.2","1.795","1"
"1","2018-07-17 17:30:00","25.03","7.22","-63.8","1.01","51.7","4.26","-999","0.1","1.806","1"
"1","2018-07-17 17:15:00","25.11","7.23","-64.7","1.005","54.7","4.5","-999","0.3","1.792","1"
"1","2018-07-17 17:00:00","25","7.25","-65.5","1.005","54.3","4.47","-999","0.7","1.8","1"
"1","2018-07-17 16:45:00","25.05","7.24","-64.8","0.999","57","4.69","-999","0.6","1.811","1"
"1","2018-07-17 16:30:00","25.07","7.23","-64.4","0.997","55.1","4.54","-999","0.7","1.803","1"
"1","2018-07-17 16:15:00","25.03","7.23","-64.4","1.006","57.1","4.7","-999","1.1","1.794","1"
"1","2018-07-17 16:00:00","25.12","7.23","-64.5","1.005","55.2","4.54","-999","1.8","1.795","1"
"1","2018-07-17 15:45:00","25.08","7.22","-63.6","1.024","52.6","4.33","-999","1.9","1.809","1"
"1","2018-07-17 15:30:00","25.01","7.23","-64.1","1.023","53.8","4.44","-999","2","1.822","1"
"1","2018-07-17 15:15:00","25.14","7.22","-64","1.022","54.9","4.51","-999","1","1.798","1"
"1","2018-07-17 15:00:00","25.12","7.24","-64.9","1.019","61.6","5.06","-999","1.2","1.79","1"
"1","2018-07-17 14:45:00","25.13","7.23","-64.5","1.024","55.4","4.56","-999","1","1.779","1"
"1","2018-07-17 14:30:00","25.36","7.24","-64.8","1.017","64.5","5.28","-999","1.1","1.787","1"
"1","2018-07-17 14:15:00","25","7.24","-64.9","1.023","52.8","4.36","-999","0.8","1.747","1"
"1","2018-07-17 14:00:00","25.12","7.23","-64.3","1.021","57.5","4.73","-999","0.6","1.741","1"
"1","2018-07-17 13:45:00","25.1","7.23","-64.2","1.02","53.5","4.4","-999","0.6","1.76","1"
"1","2018-07-17 13:30:00","25.12","7.21","-63.2","1.019","48.6","3.99","-999","0.9","1.772","1"
"1","2018-07-17 13:15:00","25.05","7.21","-63.4","1.027","51.8","4.26","-999","0.8","1.776","1"
"1","2018-07-17 13:00:00","24.86","7.21","-63","1.024","51.9","4.29","-999","1","1.784","1"
"1","2018-07-17 12:45:00","24.92","7.22","-63.6","1.02","47.7","3.94","-999","0.9","1.797","1"
"1","2018-07-17 12:30:00","24.93","7.21","-63.4","1.024","44.3","3.65","-999","1.1","1.801","1"
"1","2018-07-17 12:15:00","24.88","7.21","-63.4","1.019","45.8","3.78","-999","0.9","1.812","1"
"1","2018-07-17 12:00:00","24.99","7.2","-62.7","1.025","46.4","3.83","-999","0.6","1.814","1"
"1","2018-07-17 11:45:00","24.96","7.21","-63.1","1.017","46.9","3.87","-999","0.8","1.826","1"
"1","2018-07-17 11:30:00","24.9","7.21","-63","1.017","46","3.79","-999","1","1.836","1"
"1","2018-07-17 11:15:00","24.87","7.2","-62.8","1.023","43.8","3.62","-999","0.8","1.84","1"
"1","2018-07-17 11:00:00","24.94","7.21","-63.4","1.015","46.2","3.81","-999","0.9","1.846","1"
"1","2018-07-17 10:45:00","24.79","7.2","-62.6","1.016","43.2","3.57","-999","0.9","1.841","1"
"1","2018-07-17 10:30:00","24.91","7.2","-62.6","1.015","41.9","3.46","-999","0.7","1.845","1"
"1","2018-07-17 10:15:00","24.82","7.2","-62.5","1.032","39.7","3.28","-999","0.5","1.854","1"
"1","2018-07-17 10:00:00","24.87","7.2","-62.4","1.036","41.2","3.4","-999","0","1.851","1"
"1","2018-07-17 09:45:00","24.92","7.22","-63.6","1.014","49.6","4.1","-999","0.3","1.861","1"
"1","2018-07-17 09:30:00","24.87","7.21","-63.1","1.021","47.7","3.94","-999","0.1","1.862","1"
"1","2018-07-17 09:15:00","24.82","7.19","-62.3","1.035","40.2","3.32","-999","0.1","1.871","1"
"1","2018-07-17 09:00:00","24.92","7.21","-63","1.025","39.7","3.27","-999","0.2","1.877","1"
"1","2018-07-17 08:45:00","24.9","7.2","-62.7","1.025","42.1","3.47","-999","0.1","1.876","1"
"1","2018-07-17 08:30:00","24.8","7.21","-63.1","1.027","41.1","3.4","-999","0.1","1.882","1"
"1","2018-07-17 08:15:00","24.87","7.21","-63.2","1.024","46.4","3.83","-999","0","1.879","1"
"1","2018-07-17 08:00:00","24.85","7.19","-62","1.024","42.3","3.5","-999","0.1","1.88","1"
"1","2018-07-17 07:45:00","24.9","7.19","-62.2","1.024","44.2","3.65","-999","0.3","1.881","1"
"1","2018-07-17 07:30:00","24.96","7.19","-62.3","1.027","42.2","3.48","-999","0.4","1.882","1"
"1","2018-07-17 07:15:00","24.87","7.19","-62","1.031","42.3","3.49","-999","0.3","1.883","1"
"1","2018-07-17 07:00:00","25.03","7.19","-62.1","1.025","44.5","3.67","-999","0.5","1.881","1"
"1","2018-07-17 06:45:00","24.88","7.19","-61.8","1.029","40.5","3.35","-999","0.4","1.88","1"
"1","2018-07-17 06:30:00","25.01","7.17","-60.7","1.028","47","3.87","-999","0.4","1.878","1"
"1","2018-07-17 06:15:00","24.91","7.19","-61.9","1.029","44","3.63","-999","0.3","1.884","1"
"1","2018-07-17 06:00:00","24.9","7.18","-61.3","1.032","42.3","3.5","-999","0.2","1.884","1"
"1","2018-07-17 05:45:00","24.9","7.18","-61.5","1.031","42.2","3.48","-999","2.4","1.89","1"
"1","2018-07-17 05:30:00","24.93","7.18","-61.4","1.029","41.9","3.46","-999","0.1","1.887","1"
"1","2018-07-17 05:15:00","24.88","7.18","-61.5","1.033","41.1","3.39","-999","0.2","1.887","1"
"1","2018-07-17 05:00:00","24.87","7.18","-61.2","1.034","40.8","3.37","-999","0","1.892","1"
"1","2018-07-17 04:45:00","24.88","7.18","-61.5","1.031","41.8","3.45","-999","0.1","1.89","1"
"1","2018-07-17 04:30:00","24.84","7.18","-61.3","1.034","41.4","3.42","-999","0.1","1.889","1"
"1","2018-07-17 04:15:00","24.87","7.18","-61.4","1.032","41.8","3.45","-999","0.4","1.89","1"
"1","2018-07-17 04:00:00","24.89","7.19","-61.7","1.034","44","3.63","-999","0.1","1.889","1"
"1","2018-07-17 03:45:00","24.89","7.18","-61.5","1.033","45.7","3.78","-999","0.3","1.895","1"
"1","2018-07-17 03:30:00","24.89","7.18","-61.3","1.032","46.3","3.82","-999","0.3","1.885","1"
"1","2018-07-17 03:15:00","24.87","7.16","-60.3","1.033","45.2","3.74","-999","0","1.887","1"
"1","2018-07-17 03:00:00","24.85","7.18","-61.3","1.031","45.5","3.76","-999","0.1","1.896","1"
"1","2018-07-17 02:45:00","24.89","7.19","-61.7","1.031","46.8","3.86","-999","0.2","1.9","1"
"1","2018-07-17 02:30:00","24.9","7.18","-61.7","1.032","45.5","3.76","-999","0.1","1.906","1"
"1","2018-07-17 02:15:00","24.84","7.19","-62","1.037","48.1","3.97","-999","0.1","1.921","1"
"1","2018-07-17 02:00:00","24.89","7.18","-61.6","1.037","47.9","3.95","-999","0.3","1.918","1"
"1","2018-07-17 01:45:00","24.91","7.18","-61.7","1.043","49.2","4.06","-999","0.1","1.917","1"
"1","2018-07-17 01:30:00","24.9","7.18","-61.4","1.041","48.5","4","-999","0.7","1.92","1"
"1","2018-07-17 01:15:00","24.9","7.18","-61.5","1.042","48.7","4.02","-999","0.2","1.91","1"
"1","2018-07-17 01:00:00","24.88","7.18","-61.3","1.043","48.1","3.97","-999","0.1","1.923","1"
"1","2018-07-17 00:45:00","24.89","7.18","-61.4","1.041","50.8","4.2","-999","0.4","1.928","1"
"1","2018-07-17 00:30:00","24.95","7.19","-62.3","1.04","53.4","4.4","-999","0.2","1.928","1"
"1","2018-07-17 00:15:00","24.94","7.2","-62.4","1.04","52.2","4.3","-999","0.4","1.931","1"
"1","2018-07-17 00:00:00","24.89","7.2","-62.5","1.042","50.3","4.16","-999","0","1.929","1"
"1","2018-07-16 23:45:00","24.83","7.19","-62","1.053","49.2","4.07","-999","0","1.924","1"
"1","2018-07-16 23:30:00","24.95","7.19","-62","1.047","50.8","4.19","-999","0","1.918","1"
"1","2018-07-16 23:15:00","24.89","7.19","-62","1.045","50.7","4.19","-999","0","1.917","1"
"1","2018-07-16 23:00:00","24.91","7.19","-61.9","1.049","50.5","4.16","-999","0","1.924","1"
"1","2018-07-16 22:45:00","25","7.19","-62.1","1.048","51.8","4.27","-999","0.1","1.927","1"
"1","2018-07-16 22:30:00","24.94","7.19","-61.8","1.048","51.1","4.22","-999","0.3","1.922","1"
"1","2018-07-16 22:15:00","24.82","7.19","-62.1","1.051","48.6","4.02","-999","0.3","1.928","1"
"1","2018-07-16 22:00:00","24.88","7.18","-61.7","1.049","51.7","4.27","-999","1.5","1.938","1"
"1","2018-07-16 21:45:00","24.89","7.19","-62.2","1.044","49.7","4.11","-999","1","1.939","1"
"1","2018-07-16 21:30:00","24.92","7.2","-62.4","1.045","53.3","4.4","-999","1","1.935","1"
"1","2018-07-16 21:15:00","24.91","7.2","-62.4","1.043","51.4","4.24","-999","0.7","1.924","1"
"1","2018-07-16 21:00:00","24.9","7.2","-62.5","1.042","52.6","4.35","-999","1.1","1.912","1"
"1","2018-07-16 20:45:00","24.89","7.2","-62.8","1.041","54.3","4.48","-999","0.2","1.919","1"
"1","2018-07-16 20:30:00","24.89","7.2","-62.7","1.037","52.4","4.33","-999","0.1","1.919","1"
"1","2018-07-16 20:15:00","24.88","7.2","-62.6","1.045","53.8","4.44","-999","0.3","1.915","1"
"1","2018-07-16 20:00:00","24.91","7.2","-62.7","1.041","53.4","4.41","-999","0.6","1.921","1"
"1","2018-07-16 19:45:00","24.84","7.2","-62.8","1.045","50.4","4.17","-999","0.6","1.918","1"
"1","2018-07-16 19:30:00","24.85","7.19","-61.8","1.053","50.2","4.15","-999","0.5","1.913","1"
"1","2018-07-16 19:15:00","24.88","7.2","-62.5","1.045","51.8","4.28","-999","0.2","1.915","1"
"1","2018-07-16 19:00:00","24.92","7.21","-63.1","1.038","56.5","4.66","-999","0.1","1.922","1"
"1","2018-07-16 18:45:00","24.9","7.21","-63.3","1.039","53.4","4.4","-999","0.1","1.927","1"
"1","2018-07-16 18:30:00","24.81","7.2","-62.8","1.049","47.9","3.96","-999","0.3","1.922","1"
"1","2018-07-16 18:15:00","24.95","7.21","-63","1.035","53.1","4.38","-999","0.4","1.926","1"
"1","2018-07-16 18:00:00","24.86","7.19","-61.8","1.048","48.8","4.03","-999","1.3","1.918","1"
"1","2018-07-16 17:45:00","24.85","7.21","-63","1.033","54.8","4.53","-999","0.4","1.927","1"
"1","2018-07-16 17:30:00","24.81","7.18","-61.2","1.056","44.6","3.69","-999","0.9","1.925","1"
"1","2018-07-16 17:15:00","24.9","7.19","-62.2","1.035","47.8","3.95","-999","0.1","1.922","1"
"1","2018-07-16 17:00:00","24.97","7.19","-62.1","1.041","47.1","3.88","-999","0.4","1.921","1"
"1","2018-07-16 16:45:00","24.88","7.19","-62.1","1.052","46.7","3.86","-999","0.1","1.928","1"
"1","2018-07-16 16:30:00","24.87","7.19","-61.8","1.047","51","4.21","-999","1","1.928","1"
"1","2018-07-16 16:15:00","24.65","7.18","-61.5","1.048","43.5","3.6","-999","7.2","1.929","1"
"1","2018-07-16 16:00:00","24.89","7.18","-61.2","1.05","38.1","3.14","-999","0.4","1.938","1"
"1","2018-07-16 15:45:00","24.77","7.18","-61.6","1.047","40.7","3.37","-999","0.2","1.94","1"
"1","2018-07-16 15:30:00","24.86","7.18","-61.5","1.035","40.3","3.33","-999","7.9","1.933","1"
"1","2018-07-16 15:15:00","24.85","7.18","-61.2","1.044","38.1","3.14","-999","0.6","1.954","1"
"1","2018-07-16 15:00:00","24.67","7.17","-60.9","1.023","41.9","3.48","-999","0.3","1.946","1"
"1","2018-07-16 14:45:00","24.77","7.17","-61","1.051","37.8","3.13","-999","0","1.953","1"
"1","2018-07-16 14:30:00","24.77","7.18","-61.2","1.05","35","2.89","-999","6","1.954","1"
"1","2018-07-16 14:15:00","24.71","7.18","-61.5","1.033","35.4","2.93","-999","0.5","1.965","1"
"1","2018-07-16 14:00:00","24.63","7.16","-60.5","1.044","35.8","2.97","-999","0.2","1.971","1"
"1","2018-07-16 13:45:00","24.62","7.17","-61.1","1.046","36.9","3.06","-999","0.1","1.981","1"
"1","2018-07-16 13:30:00","24.61","7.16","-60.5","1.041","35.7","2.96","-999","0.1","1.974","1"
"1","2018-07-16 13:15:00","24.61","7.18","-61.2","1.023","39.1","3.24","-999","17.9","1.989","1"
"1","2018-07-16 13:00:00","24.51","7.17","-60.6","1.026","32","2.66","-999","0.1","1.984","1"
"1","2018-07-16 12:45:00","24.5","7.17","-60.9","1.032","33.2","2.76","-999","3.8","1.999","1"
"1","2018-07-16 12:30:00","24.49","7.17","-60.7","1.025","34.3","2.85","-999","0.4","2.003","1"
"1","2018-07-16 12:15:00","24.49","7.17","-61","1.02","36.4","3.03","-999","0","2.007","1"
"1","2018-07-16 12:00:00","24.51","7.18","-61.3","1.006","35.2","2.93","-999","0","2.01","1"
"1","2018-07-16 11:45:00","24.48","7.17","-61","1.007","34","2.83","-999","2.3","2.012","1"
"1","2018-07-16 11:30:00","24.43","7.16","-60.2","1.021","30.8","2.56","-999","0.1","2.006","1"
"1","2018-07-16 11:15:00","24.42","7.17","-60.8","1.013","31","2.58","-999","0.3","2.013","1"
"1","2018-07-16 11:00:00","24.41","7.17","-61","1.006","30.3","2.52","-999","0.3","2.022","1"
"1","2018-07-16 10:45:00","24.37","7.17","-60.8","1.015","30.4","2.54","-999","0","2.021","1"
"1","2018-07-16 10:30:00","24.3","7.17","-60.7","1.005","27.7","2.32","-999","0.1","2.026","1"
"1","2018-07-16 10:15:00","24.33","7.16","-60.5","1.008","26.3","2.19","-999","0.5","2.027","1"
"1","2018-07-16 10:00:00","24.32","7.17","-60.7","1.003","27.8","2.32","-999","0.1","2.023","1"
"1","2018-07-16 09:45:00","24.31","7.18","-61.4","1.006","29.4","2.45","-999","0.4","2.015","1"
"1","2018-07-16 09:30:00","24.25","7.16","-60.4","0.998","22.9","1.91","-999","0","2.029","1"
"1","2018-07-16 09:15:00","24.28","7.17","-61.1","0.996","24.5","2.05","-999","0.6","2.037","1"
"1","2018-07-16 09:00:00","24.3","7.19","-61.8","1.009","32.3","2.69","-999","0.6","2.03","1"
"1","2018-07-16 08:45:00","24.27","7.19","-61.8","1.014","33.5","2.8","-999","1.7","2.024","1"
"1","2018-07-16 08:30:00","24.3","7.2","-62.6","1.012","31.3","2.61","-999","1.1","2.024","1"
"1","2018-07-16 08:15:00","24.31","7.2","-62.5","1.008","29.8","2.49","-999","2.7","2.031","1"
"1","2018-07-16 08:00:00","24.31","7.18","-61.6","1.006","27.6","2.3","-999","0.9","2.03","1"
"1","2018-07-16 07:45:00","24.33","7.21","-63.1","1.001","32.3","2.7","-999","2.1","2.028","1"
"1","2018-07-16 07:30:00","24.35","7.23","-64.2","1","30","2.5","-999","2.4","2.019","1"
"1","2018-07-16 07:15:00","24.38","7.21","-63.3","1.008","48.9","4.07","-999","2.1","2.017","1"
"1","2018-07-16 07:00:00","24.39","7.18","-61.5","1.015","28","2.33","-999","2","2.025","1"
"1","2018-07-16 06:45:00","24.4","7.2","-62.5","1.017","34.3","2.86","-999","2","2.01","1"
"1","2018-07-16 06:30:00","24.38","7.19","-62.2","1.019","27.9","2.33","-999","2","2.011","1"
"1","2018-07-16 06:15:00","24.43","7.18","-61.4","1.024","28","2.33","-999","1.4","2.012","1"
"1","2018-07-16 06:00:00","24.46","7.17","-61","1.027","30","2.5","-999","1.3","2.009","1"
"1","2018-07-16 05:45:00","24.47","7.16","-60.3","1.03","26","2.16","-999","2.1","2.004","1"
"1","2018-07-16 05:30:00","24.43","7.16","-60","1.036","27.5","2.29","-999","2.2","1.996","1"
"1","2018-07-16 05:15:00","24.45","7.17","-60.6","1.037","28.5","2.37","-999","1.6","1.995","1"
"1","2018-07-16 05:00:00","24.46","7.16","-60.5","1.038","27.2","2.26","-999","2.1","2","1"
"1","2018-07-16 04:45:00","24.46","7.17","-60.6","1.037","29.5","2.45","-999","1.6","1.996","1"
"1","2018-07-16 04:30:00","24.43","7.16","-60.3","1.037","29.5","2.45","-999","1.5","2.002","1"
"1","2018-07-16 04:15:00","24.44","7.16","-60.4","1.037","28.8","2.4","-999","1.8","2.001","1"
"1","2018-07-16 04:00:00","24.48","7.16","-60.3","1.036","35.5","2.95","-999","1.8","1.986","1"
"1","2018-07-16 03:45:00","24.45","7.16","-60.5","1.039","31.5","2.62","-999","2.2","1.995","1"
"1","2018-07-16 03:30:00","24.44","7.17","-60.6","1.039","30.9","2.57","-999","1.6","2","1"
"1","2018-07-16 03:15:00","24.47","7.17","-61.1","1.038","32","2.66","-999","1.5","2.012","1"
"1","2018-07-16 03:00:00","24.48","7.18","-61.3","1.038","37","3.08","-999","2.1","2.002","1"
"1","2018-07-16 02:45:00","24.48","7.17","-61.1","1.038","35.2","2.93","-999","2","2.007","1"
"1","2018-07-16 02:30:00","24.46","7.18","-61.4","1.038","36.6","3.04","-999","1.6","2","1"
"1","2018-07-16 02:15:00","24.42","7.17","-60.8","1.04","34.3","2.85","-999","1.3","2.009","1"
"1","2018-07-16 02:00:00","24.45","7.16","-60.4","1.04","31.2","2.6","-999","1.7","2.01","1"
"1","2018-07-16 01:45:00","24.43","7.17","-60.6","1.041","33.5","2.79","-999","1.2","2.011","1"
"1","2018-07-16 01:30:00","24.43","7.17","-61.1","1.041","37.7","3.14","-999","1.4","2.006","1"
"1","2018-07-16 01:15:00","24.45","7.17","-60.7","1.041","36.7","3.05","-999","1.4","2.013","1"
"1","2018-07-16 01:00:00","24.44","7.17","-60.8","1.041","37.1","3.09","-999","1.5","2.013","1"
"1","2018-07-16 00:45:00","24.47","7.18","-61.5","1.041","39.6","3.29","-999","1.7","2.008","1"
"1","2018-07-16 00:30:00","24.48","7.18","-61.4","1.039","40.1","3.34","-999","1.3","2.012","1"
"1","2018-07-16 00:15:00","24.44","7.17","-60.6","1.039","43.5","3.62","-999","1.8","2.007","1"
"1","2018-07-16 00:00:00","24.44","7.17","-61","1.037","42.1","3.5","-999","0.8","2.006","1"
"1","2018-07-15 23:45:00","24.45","7.18","-61.2","1.035","42.5","3.53","-999","1.6","2.011","1"
"1","2018-07-15 23:30:00","24.45","7.18","-61.5","1.034","43.3","3.6","-999","1.3","2.008","1"
"1","2018-07-15 23:15:00","24.42","7.18","-61.5","1.035","42.6","3.55","-999","1.5","2.002","1"
"1","2018-07-15 23:00:00","24.47","7.2","-62.4","1.033","43.5","3.62","-999","1.2","2.012","1"
"1","2018-07-15 22:45:00","24.45","7.17","-60.5","1.035","46.9","3.9","-999","2.3","2.01","1"
"1","2018-07-15 22:30:00","24.43","7.17","-61","1.033","41","3.42","-999","1.5","2.007","1"
"1","2018-07-15 22:15:00","24.47","7.18","-61.5","1.032","43.7","3.63","-999","2.1","2.007","1"
"1","2018-07-15 22:00:00","24.43","7.18","-61.5","1.03","41","3.42","-999","2.4","1.999","1"
"1","2018-07-15 21:45:00","24.42","7.18","-61.4","1.028","52.9","4.41","-999","2.5","2.001","1"
"1","2018-07-15 21:30:00","24.4","7.19","-62.3","1.029","49.7","4.14","-999","2.5","1.993","1"
"1","2018-07-15 21:15:00","24.43","7.19","-62","1.029","50.7","4.22","-999","4.9","1.998","1"
"1","2018-07-15 21:00:00","24.42","7.19","-62","1.03","51.1","4.26","-999","2.5","1.99","1"
"1","2018-07-15 20:45:00","24.44","7.19","-61.9","1.03","51.5","4.29","-999","3.5","1.982","1"
"1","2018-07-15 20:30:00","24.41","7.17","-60.6","1.031","49.7","4.14","-999","3.1","1.986","1"
"1","2018-07-15 20:15:00","24.42","7.17","-60.8","1.031","46.4","3.87","-999","1.9","1.981","1"
"1","2018-07-15 20:00:00","24.45","7.18","-61.3","1.029","44","3.66","-999","2.8","1.972","1"
"1","2018-07-15 19:45:00","24.42","7.18","-61.5","1.031","45.3","3.77","-999","3.4","1.965","1"
"1","2018-07-15 19:30:00","24.45","7.18","-61.4","1.033","41.7","3.47","-999","2","1.964","1"
"1","2018-07-15 19:15:00","24.43","7.18","-61.3","1.031","47.1","3.92","-999","1.6","1.947","1"
"1","2018-07-15 19:00:00","24.45","7.2","-62.3","1.027","51.1","4.25","-999","1.7","1.96","1"
"1","2018-07-15 18:45:00","24.42","7.18","-61.4","1.03","47.4","3.95","-999","1.1","1.955","1"
"1","2018-07-15 18:30:00","24.4","7.18","-61.4","1.031","46.6","3.88","-999","1.7","1.962","1"
"1","2018-07-15 18:15:00","24.42","7.17","-61.1","1.03","49.2","4.09","-999","1","1.958","1"
"1","2018-07-15 18:00:00","24.46","7.19","-61.8","1.03","55.4","4.61","-999","1.6","1.956","1"
"1","2018-07-15 17:45:00","24.38","7.19","-62.1","1.032","49.5","4.13","-999","2.4","1.957","1"
