timestamp,depth,DOmg/L,Dopct,pH,cond,Turbidity,temp
10/12/2015 17:45,2.238,7.38,85.2,7.27,18.22,35.1,19.22
10/12/2015 18:00,2.312,7.29,84.1,7.26,18.29,38.5,19.17
10/12/2015 18:15,2.378,7.29,84,7.25,18.29,37.9,19.09
10/12/2015 18:30,2.464,7.16,82.4,7.24,18.34,30.1,19.03
10/12/2015 18:45,2.544,7.33,84.4,7.24,18.43,37.8,19.03
10/12/2015 19:00,2.612,7.39,85.1,7.25,18.48,27.2,19.02
10/12/2015 19:15,2.688,7.57,87.2,7.26,18.6,30.3,19.03
10/12/2015 19:30,2.726,7.63,87.8,7.29,18.67,26.3,19
10/12/2015 19:45,2.812,7.58,87.3,7.3,18.75,31.5,19.01
10/12/2015 20:00,2.852,7.51,86.5,7.3,18.77,20,19.02
10/12/2015 20:15,2.892,7.47,86.1,7.29,18.82,20,19.03
10/12/2015 20:30,2.935,7.13,82.2,7.27,18.85,14.4,19.03
10/12/2015 20:45,2.975,7.31,84.3,7.26,18.87,14.4,19.01
10/12/2015 21:00,3.005,7.23,83.3,7.25,18.88,12.4,18.98
10/12/2015 21:15,3.024,7,80.6,7.23,18.87,11.1,18.96
10/12/2015 21:30,3.034,6.75,77.7,7.21,18.85,9.3,18.94
10/12/2015 21:45,3.031,6.56,75.4,7.18,18.82,9.6,18.92
10/12/2015 22:00,3.019,6.9,79.4,7.17,18.72,13,18.94
10/12/2015 22:15,3,7.15,82.3,7.2,18.57,12.5,18.97
10/12/2015 22:30,2.975,6.69,76.9,7.2,18.56,10.2,18.95
10/12/2015 22:45,2.949,7.06,81.2,7.21,18.59,11.5,18.94
10/12/2015 23:00,2.918,6.98,80.5,7.22,19.14,15.7,18.98
10/12/2015 23:15,2.853,6.85,79.2,7.24,19.68,14.6,19
10/12/2015 23:30,2.79,7.16,82.8,7.25,19.88,13.1,18.96
10/12/2015 23:45,2.713,7.03,81.2,7.24,19.89,11,18.93
10/13/2015 0:00,2.629,6.61,76.5,7.23,20.25,10.4,18.94
10/13/2015 0:15,2.546,6.68,77.4,7.22,20.53,10.6,18.95
10/13/2015 0:30,2.475,6.91,79.9,7.21,20.08,16.1,18.92
10/13/2015 0:45,2.413,6.96,80.1,7.25,19.36,11.1,18.84
10/13/2015 1:00,2.361,6.85,78.7,7.25,19.07,9.5,18.8
10/13/2015 1:15,2.307,6.94,79.6,7.24,19,8.9,18.77
10/13/2015 1:30,2.248,6.92,79.4,7.23,18.93,10.7,18.73
10/13/2015 1:45,2.203,6.9,79.1,7.22,18.87,10.4,18.73
10/13/2015 2:00,2.151,6.79,77.7,7.22,18.82,12.3,18.71
10/13/2015 2:15,2.096,6.93,79.4,7.23,18.67,14.6,18.7
10/13/2015 2:30,2.051,6.85,78.3,7.26,18.56,10.6,18.7
10/13/2015 2:45,2.027,6.98,79.8,7.25,18.48,10.4,18.71
10/13/2015 3:00,2,6.71,76.7,7.23,18.43,10.5,18.69
10/13/2015 3:15,1.977,6.6,75.4,7.19,18.42,9.5,18.68
10/13/2015 3:30,1.966,6.62,75.7,7.16,18.44,10,18.64
10/13/2015 3:45,1.964,6.42,73.3,7.14,18.44,12.1,18.65
10/13/2015 4:00,1.963,6.41,73.2,7.13,18.43,9.7,18.65
10/13/2015 4:15,1.981,6.7,76.5,7.13,18.43,9.4,18.65
10/13/2015 4:30,2.018,6.06,69.2,7.12,18.41,8.6,18.65
10/13/2015 4:45,2.075,6.45,73.7,7.1,18.4,8.6,18.64
10/13/2015 5:00,2.135,6.4,73,7.08,18.35,9.7,18.63
10/13/2015 5:15,2.183,6.46,73.7,7.07,18.31,10,18.6
10/13/2015 5:30,2.257,6.75,77,7.09,18.35,10.6,18.55
10/13/2015 5:45,2.346,7.09,80.9,7.16,18.54,15.5,18.55
10/13/2015 6:00,2.429,6.97,79.6,7.19,18.56,13.7,18.54
10/13/2015 6:15,2.497,6.94,79.1,7.2,18.61,19.8,18.51
10/13/2015 6:30,2.577,6.74,76.8,7.2,18.69,597.7,18.46
10/13/2015 6:45,2.655,6.8,77.4,7.2,18.79,596.1,18.4
10/13/2015 7:00,2.737,6.78,77.1,7.2,18.85,596.4,18.33
10/13/2015 7:15,2.811,6.77,77,7.19,18.86,597.2,18.36
10/13/2015 7:30,2.881,6.74,76.7,7.18,18.85,602.4,18.36
10/13/2015 7:45,2.95,6.67,75.9,7.18,18.84,599,18.35
10/13/2015 8:00,3.017,6.82,77.7,7.18,18.85,600.3,18.4
10/13/2015 8:15,3.073,6.56,74.7,7.17,18.86,595.1,18.37
10/13/2015 8:30,3.115,6.31,71.8,7.16,18.87,9.3,18.37
10/13/2015 8:45,3.153,6.5,74,7.14,18.87,10.4,18.38
10/13/2015 9:00,3.179,6.5,74,7.14,18.88,10.1,18.4
10/13/2015 9:15,3.196,6.33,72.1,7.15,18.9,9.8,18.43
10/13/2015 9:30,3.207,6.72,76.6,7.13,18.88,10.8,18.48
10/13/2015 9:45,3.217,6.33,72.2,7.12,18.86,11.7,18.5
10/13/2015 10:00,3.232,5.99,68.3,7.11,18.85,10,18.52
10/13/2015 10:15,3.22,5.65,64.5,7.1,18.86,10.6,18.53
10/13/2015 10:30,3.192,6.06,69.2,7.11,18.91,9.5,18.55
10/13/2015 10:45,3.161,6.53,75.2,7.14,19.57,11.7,18.8
10/13/2015 11:00,3.115,6.64,76.8,7.18,20.57,15.9,18.87
10/13/2015 11:15,3.071,6.85,79.4,7.19,20.92,14.8,18.87
10/13/2015 11:30,3.021,6.68,77.3,7.21,20.9,11.8,18.86
10/13/2015 11:45,2.959,6.75,78.2,7.22,20.97,12.4,18.87
10/13/2015 12:00,2.888,6.59,76.4,7.22,21.03,10.7,18.88
10/13/2015 12:15,2.814,6.82,79.1,7.24,21.21,11.2,18.88
10/13/2015 12:30,2.722,6.49,75.5,7.24,21.64,11.7,18.89
10/13/2015 12:45,2.641,6.83,79.2,7.24,20.93,15.4,18.93
10/13/2015 13:00,2.56,7.01,81.1,7.27,20.09,12.6,18.97
10/13/2015 13:15,2.497,6.89,79.6,7.27,19.67,11.1,18.98
10/13/2015 13:30,2.427,7,80.8,7.27,19.44,10.6,18.98
10/13/2015 13:45,2.37,6.81,78.6,7.26,19.38,11.5,18.98
10/13/2015 14:00,2.303,6.97,80.5,7.27,19.31,11.7,18.99
10/13/2015 14:15,2.241,6.82,78.8,7.27,19.31,10.3,19.04
10/13/2015 14:30,2.181,6.78,78.5,7.26,19.37,10.1,19.08
10/13/2015 14:45,1.975,7.11,82.4,7.28,19.49,15.1,19.12
10/13/2015 15:00,1.934,6.98,80.8,7.28,19.41,14,19.15
10/13/2015 15:15,1.883,6.95,80.5,7.27,19.36,12.6,19.15
10/13/2015 15:30,0,0,0,0,0,0,0
10/13/2015 15:45,1.599,7.9,88.9,7.32,16.31,29.9,18.3
10/13/2015 16:00,1.663,7.55,85,7.31,16.45,11.5,18.27
10/13/2015 16:15,1.667,7.52,84.6,7.32,16.4,8.1,18.28
10/13/2015 16:30,1.675,7.5,84.4,7.32,16.4,7.9,18.29
10/13/2015 16:45,1.693,7.48,84.2,7.28,16.41,6.7,18.31
10/13/2015 17:00,1.728,7.08,79.7,7.25,16.39,5.1,18.33
10/13/2015 17:15,1.766,7.43,83.7,7.31,16.32,11.7,18.31
10/13/2015 17:30,1.826,7.14,80.3,7.24,16.18,7.5,18.28
10/13/2015 17:45,1.891,6.91,77.6,7.21,16.1,6.3,18.22
10/13/2015 18:00,1.958,6.86,77.1,7.21,16.24,6,18.22
10/13/2015 18:15,2.028,7.4,82.9,7.27,16.01,12.7,18.15
10/13/2015 18:30,2.105,7.41,82.5,7.29,15.39,14.9,17.98
10/13/2015 18:45,2.185,7.48,83.4,7.33,15.53,12.5,17.96
10/13/2015 19:00,2.261,7.32,82,7.31,16.29,17.3,18.04
10/13/2015 19:15,2.329,7.2,80.7,7.3,16.48,17.4,18.05
10/13/2015 19:30,2.399,7.2,80.7,7.29,16.58,18.4,18.05
10/13/2015 19:45,2.47,7.19,80.6,7.3,16.61,17.5,18.04
10/13/2015 20:00,2.534,7.11,79.8,7.28,16.69,17.7,18.03
10/13/2015 20:15,2.593,7.1,79.6,7.29,16.77,20,18.02
10/13/2015 20:30,2.653,7.15,80.1,7.29,16.75,20.5,18.03
10/13/2015 20:45,2.708,7.11,79.7,7.29,16.7,17.8,18.02
10/13/2015 21:00,2.742,7.15,80.1,7.3,16.65,12.5,18.01
10/13/2015 21:15,2.764,7.15,80.1,7.28,16.64,8.6,17.99
10/13/2015 21:30,2.78,7,78.4,7.26,16.66,10,17.98
10/13/2015 21:45,2.799,6.9,77.3,7.26,16.64,8.9,17.97
10/13/2015 22:00,2.79,6.86,76.8,7.25,16.63,15.8,17.97
10/13/2015 22:15,2.792,7.04,78.7,7.28,16.41,10,17.99
10/13/2015 22:30,2.78,7.11,79.5,7.3,16.1,21.1,17.98
10/13/2015 22:45,2.753,7.25,81,7.31,15.95,10.7,18.02
10/13/2015 23:00,2.718,7.06,78.9,7.26,16,10,18.01
10/13/2015 23:15,2.682,7.08,79.1,7.26,16.09,11.3,18
10/13/2015 23:30,2.621,7.21,80.6,7.3,16.17,11.7,18.02
10/13/2015 23:45,2.57,7.29,81.6,7.31,16.11,10.7,18.02
10/14/2015 0:00,2.505,7.19,80.5,7.27,16.32,6.5,18.02
10/14/2015 0:15,2.422,7.21,81,7.3,17.29,11.6,18.05
10/14/2015 0:30,2.353,7.25,81.3,7.34,16.84,21.6,18.01
10/14/2015 0:45,2.283,7.34,82,7.33,16.29,14.5,17.92
10/14/2015 1:00,2.198,7.23,80.7,7.31,16.23,9.3,17.91
10/14/2015 1:15,2.12,7.1,79.2,7.26,16.21,5.1,17.89
10/14/2015 1:30,2.049,6.91,77,7.23,16.24,11.7,17.88
10/14/2015 1:45,2.003,6.78,75.6,7.26,16.24,8.1,17.87
10/14/2015 2:00,1.938,6.95,77.5,7.27,16.22,9.2,17.83
10/14/2015 2:15,1.873,7.15,79.6,7.29,16.07,12,17.78
10/14/2015 2:30,1.821,7.19,79.9,7.28,16.06,10.6,17.76
10/14/2015 2:45,1.775,7.19,80,7.27,16.02,10.2,17.75
10/14/2015 3:00,1.738,7.07,78.6,7.25,16.02,8.6,17.73
10/14/2015 3:15,1.684,7,77.8,7.26,15.98,11.7,17.7
10/14/2015 3:30,1.648,6.75,74.9,7.23,15.96,7.5,17.66
10/14/2015 3:45,1.632,6.63,73.4,7.22,15.9,8.4,17.6
10/14/2015 4:00,1.612,6.68,73.9,7.21,15.85,6.7,17.56
10/14/2015 4:15,1.592,6.63,73.3,7.19,15.82,8.3,17.51
10/14/2015 4:30,1.586,6.94,76.6,7.24,15.76,10.3,17.45
10/14/2015 4:45,1.6,6.78,74.9,7.2,15.76,10.3,17.44
10/14/2015 5:00,1.63,7.04,77.6,7.26,15.72,9.1,17.41
10/14/2015 5:15,1.665,7.01,77.2,7.25,15.69,11.9,17.37
10/14/2015 5:30,1.714,6.9,75.9,7.25,15.52,13,17.35
10/14/2015 5:45,1.793,7.04,77.4,7.25,15.52,12.2,17.28
10/14/2015 6:00,1.85,7.11,77.9,7.27,15.77,21.4,17.08
10/14/2015 6:15,1.92,7.45,81.8,7.34,15.31,24.5,17.22
10/14/2015 6:30,2.005,7.18,78.6,7.31,15.77,18.6,17.06
10/14/2015 6:45,2.092,7.15,78.2,7.3,16.11,22.1,16.88
10/14/2015 7:00,2.159,7.06,77,7.3,16.17,22.2,16.78
10/14/2015 7:15,2.232,7.22,78.8,7.31,16.07,24.1,16.8
10/14/2015 7:30,2.317,7.07,77,7.3,16.17,20.2,16.73
10/14/2015 7:45,2.386,7.07,77,7.29,16.23,17.3,16.7
10/14/2015 8:00,2.455,7.11,77.5,7.3,16.17,17.4,16.75
10/14/2015 8:15,2.526,7.16,78.1,7.3,16.16,17.2,16.8
10/14/2015 8:30,2.592,7.09,77.3,7.29,16.29,19.6,16.78
10/14/2015 8:45,2.664,7.18,78.4,7.3,16.29,15.9,16.8
10/14/2015 9:00,2.708,7.17,78.3,7.3,16.28,9.7,16.82
10/14/2015 9:15,2.743,7.23,79.1,7.32,16.2,16.2,16.91
10/14/2015 9:30,2.772,7.22,79,7.31,16.24,11.8,16.91
10/14/2015 9:45,2.799,7.05,77.1,7.29,16.36,10.4,16.86
10/14/2015 10:00,2.828,6.98,76.3,7.28,16.38,12,16.83
10/14/2015 10:15,2.84,6.89,75.3,7.26,16.37,7.1,16.86
10/14/2015 10:30,2.846,6.94,76,7.27,16.24,11.4,16.96
10/14/2015 10:45,2.853,7.16,78.4,7.29,16.1,7.7,16.99
10/14/2015 11:00,2.842,7.15,78.4,7.31,15.87,14.8,17.11
10/14/2015 11:15,2.814,7.36,80.9,7.32,15.71,9.1,17.25
10/14/2015 11:30,2.772,6.83,75.1,7.27,16.07,8.8,17.18
10/14/2015 11:45,2.726,6.9,76.3,7.27,16.46,14.1,17.42
10/14/2015 12:00,2.673,7.22,80.4,7.34,16.79,22.1,17.65
10/14/2015 12:15,2.613,7.25,80.8,7.31,16.92,14.4,17.69
10/14/2015 12:30,2.54,7.03,78.5,7.28,17.17,7.8,17.75
10/14/2015 12:45,2.451,7.01,78.5,7.26,17.73,10.4,17.8
10/14/2015 13:00,2.356,6.94,77.9,7.31,18.03,17.7,17.81
10/14/2015 13:15,2.266,7.38,82.4,7.33,17.21,17.1,17.74
10/14/2015 13:30,2.183,7.4,82.4,7.36,16.53,13.9,17.72
10/14/2015 13:45,2.121,7.47,83,7.35,16.33,11.9,17.69
10/14/2015 14:00,2.05,7.53,83.6,7.35,16.16,6.8,17.69
10/14/2015 14:15,1.999,7.33,81.4,7.31,16.1,10,17.71
10/14/2015 14:30,1.941,7.3,81.1,7.3,16.15,9.7,17.74
10/14/2015 14:45,1.871,7.53,83.6,7.34,16.08,13.4,17.72
10/14/2015 15:00,1.808,7.44,82.6,7.33,16.1,14.4,17.7
10/14/2015 15:15,1.757,7.51,83.3,7.34,15.97,10.2,17.67
10/14/2015 15:30,1.711,7.43,82.4,7.34,15.89,10.5,17.68
10/14/2015 15:45,1.687,7.47,83,7.32,15.85,7.8,17.7
10/14/2015 16:00,1.659,7.27,80.7,7.29,15.86,8.3,17.7
10/14/2015 16:15,1.633,7.3,81,7.3,15.83,5.9,17.69
10/14/2015 16:30,1.623,7.32,81.2,7.3,15.78,6.2,17.68
10/14/2015 16:45,1.629,7.22,80.1,7.27,15.75,8.9,17.67
10/14/2015 17:00,1.625,7.4,82,7.32,15.71,10.2,17.66
10/14/2015 17:15,1.637,7.28,80.7,7.29,15.71,5.1,17.64
10/14/2015 17:30,1.658,7.27,80.6,7.31,15.69,4.3,17.64
10/14/2015 17:45,1.695,7.27,80.5,7.29,15.57,8.3,17.63
10/14/2015 18:00,1.741,7.1,78.6,7.25,15.49,7.2,17.61
10/14/2015 18:15,1.793,7.24,79.9,7.28,15.51,8.1,17.52
10/14/2015 18:30,1.851,7.43,82,7.32,15.47,10,17.52
10/14/2015 18:45,1.922,7.35,81,7.29,15.32,5.5,17.48
10/14/2015 19:00,1.991,7.58,83.3,7.37,15.69,22,17.19
10/14/2015 19:15,2.043,7.46,81.8,7.34,15.72,18.9,17.14
10/14/2015 19:30,2.115,7.55,82.8,7.36,15.64,18.9,17.12
10/14/2015 19:45,2.178,7.51,82.2,7.35,15.65,18.3,17.05
10/14/2015 20:00,2.245,7.49,81.9,7.35,15.71,20.2,16.96
10/14/2015 20:15,2.312,7.39,80.7,7.34,15.77,18.4,16.86
10/14/2015 20:30,2.38,7.4,80.6,7.31,15.77,14.2,16.75
10/14/2015 20:45,2.449,7.25,78.9,7.33,15.83,14.4,16.71
10/14/2015 21:00,2.503,7.24,78.7,7.33,15.87,11.9,16.67
10/14/2015 21:15,2.544,7.27,79,7.32,16,18.4,16.62
10/14/2015 21:30,2.589,7.08,76.8,7.3,16.14,12,16.49
10/14/2015 21:45,2.622,7.18,77.7,7.3,16.14,10.8,16.43
10/14/2015 22:00,2.641,7.11,77,7.27,16.16,8.9,16.44
10/14/2015 22:15,2.656,7.12,77.2,7.27,16.18,11.5,16.42
10/14/2015 22:30,2.663,7.13,77.2,7.27,16.18,10.7,16.44
10/14/2015 22:45,2.662,7.12,77.2,7.27,16.06,9.3,16.5
10/14/2015 23:00,2.649,7.61,82.8,7.36,15.51,13.5,16.78
10/14/2015 23:15,2.622,7.53,82.3,7.33,15.37,10.9,17.05
10/14/2015 23:30,2.586,7.44,81.2,7.34,15.29,11.2,16.97
10/14/2015 23:45,2.553,7.52,82,7.33,15.23,6.1,16.96
10/15/2015 0:00,2.508,7.32,79.9,7.31,15.29,7,17
10/15/2015 0:15,2.449,7.31,79.8,7.31,15.35,7.2,16.94
10/15/2015 0:30,2.384,7.13,77.9,7.29,15.51,9.9,16.99
10/15/2015 0:45,2.327,7.35,80.5,7.31,15.7,13.3,17.08
10/15/2015 1:00,2.258,7.29,80.1,7.32,15.78,11.5,17.17
10/15/2015 1:15,2.181,7.26,79.7,7.34,15.77,10.6,17.19
10/15/2015 1:30,2.104,7.32,80.1,7.31,15.64,13,17.07
10/15/2015 1:45,2.035,7.48,81.8,7.32,15.59,8.9,17.02
10/15/2015 2:00,1.972,7.34,80.3,7.32,15.56,10.8,16.99
10/15/2015 2:15,1.908,7.31,79.7,7.3,15.47,10.4,16.93
10/15/2015 2:30,1.851,7.41,80.7,7.31,15.41,6.8,16.88
10/15/2015 2:45,1.797,7.19,78.4,7.29,15.38,7.3,16.87
10/15/2015 3:00,1.747,7.34,79.9,7.3,15.35,7,16.84
10/15/2015 3:15,1.697,7.32,79.6,7.3,15.33,9.3,16.8
10/15/2015 3:30,1.65,7.14,77.6,7.3,15.34,10.6,16.78
10/15/2015 3:45,1.622,7.18,78.1,7.29,15.33,10.9,16.75
10/15/2015 4:00,1.592,7.24,78.6,7.29,15.3,9.3,16.72
10/15/2015 4:15,1.559,7.18,77.9,7.27,15.28,9.5,16.7
10/15/2015 4:30,1.539,7.11,77.2,7.27,15.28,8.4,16.69
10/15/2015 4:45,1.533,6.98,75.7,7.25,15.28,9.4,16.66
10/15/2015 5:00,1.539,6.97,75.5,7.25,15.27,7.8,16.62
10/15/2015 5:15,1.554,7.26,78.6,7.27,15.26,7.9,16.56
10/15/2015 5:30,1.589,7.24,78.2,7.3,15.23,11.6,16.49
10/15/2015 5:45,1.643,7.37,79.4,7.27,15.12,10.1,16.41
10/15/2015 6:00,1.71,7.39,79.3,7.29,15.1,14.4,16.2
10/15/2015 6:15,1.785,7.42,79.2,7.3,15.27,14.8,15.94
10/15/2015 6:30,1.863,7.77,82.6,7.37,15.09,25,15.78
10/15/2015 6:45,1.93,7.74,82.3,7.36,15.06,21.1,15.76
10/15/2015 7:00,2.009,7.68,81.5,7.37,15.14,25.7,15.61
10/15/2015 7:15,2.072,7.66,81,7.34,15.2,17.2,15.48
10/15/2015 7:30,2.156,7.68,81,7.36,15.25,21.5,15.33
10/15/2015 7:45,2.23,7.69,80.9,7.36,15.34,21.4,15.2
10/15/2015 8:00,2.315,7.58,79.7,7.35,15.43,18.8,15.13
10/15/2015 8:15,2.394,7.78,81.8,7.37,15.45,24.3,15.17
10/15/2015 8:30,2.473,7.68,80.7,7.37,15.51,16.7,15.12
10/15/2015 8:45,2.541,7.76,81.7,7.37,15.55,15.2,15.18
10/15/2015 9:00,2.603,7.77,82,7.37,15.56,15.6,15.29
10/15/2015 9:15,2.649,7.75,81.9,7.38,15.58,13.2,15.32
10/15/2015 9:30,2.702,7.67,81.1,7.38,15.57,15,15.4
10/15/2015 9:45,2.745,7.63,80.7,7.34,15.67,12.7,15.39
10/15/2015 10:00,2.79,7.52,79.5,7.35,15.75,13.6,15.39
10/15/2015 10:15,2.817,7.62,80.6,7.34,15.77,10.8,15.39
10/15/2015 10:30,2.838,7.8,82.6,7.36,15.81,18.3,15.4
10/15/2015 10:45,2.855,7.69,81.4,7.34,15.77,6.8,15.44
10/15/2015 11:00,2.868,7.75,82.3,7.35,15.68,9.2,15.6
10/15/2015 11:15,2.849,7.96,84.8,7.38,15.37,7.5,15.81
10/15/2015 11:30,2.835,7.8,83.5,7.38,15.19,8.4,16.06
10/15/2015 11:45,2.823,7.67,82.2,7.34,15.29,7.8,16.14
10/15/2015 12:00,2.802,7.49,80.2,7.31,15.37,7.7,16.07
10/15/2015 12:15,2.757,7.39,79.8,7.33,15.81,13.1,16.31
10/15/2015 12:30,2.707,7.14,77.8,7.29,16.19,16.5,16.72
10/15/2015 12:45,2.637,6.84,75.9,7.29,17.37,26,17.45
10/15/2015 13:00,2.561,7.33,81.1,7.33,17.3,24.5,17.32
10/15/2015 13:15,2.48,7.19,79.7,7.32,17.4,12.7,17.36
10/15/2015 13:30,2.389,7.18,79.8,7.32,17.5,13.9,17.42
10/15/2015 13:45,2.313,7.08,79,7.28,18.14,14.2,17.56
10/15/2015 14:00,2.235,7.36,81.9,7.33,17.67,25,17.46
10/15/2015 14:15,2.153,7.72,85.1,7.37,16.52,18.3,17.27
10/15/2015 14:30,2.092,7.77,85.6,7.37,16.31,14.3,17.24
10/15/2015 14:45,2.028,7.94,87.4,7.39,16.17,10.6,17.24
10/15/2015 15:00,1.964,7.86,86.5,7.4,16,8.4,17.22
10/15/2015 15:15,1.905,7.86,86.5,7.38,15.84,9,17.23
10/15/2015 15:30,1.846,7.74,85.1,7.38,15.74,16.7,17.26
10/15/2015 15:45,1.798,7.81,85.8,7.38,15.7,6.7,17.24
10/15/2015 16:00,1.757,7.6,83.5,7.35,15.71,8.7,17.22
10/15/2015 16:15,1.706,7.97,87.6,7.38,15.68,6.9,17.19
10/15/2015 16:30,1.676,7.94,87.1,7.38,15.62,10,17.16
10/15/2015 16:45,1.661,7.74,84.8,7.35,15.65,7.3,17.13
10/15/2015 17:00,1.641,7.88,86.3,7.38,15.58,9.9,17.09
10/15/2015 17:15,1.625,8.04,87.9,7.4,15.41,8.6,17.02
10/15/2015 17:30,1.625,7.78,84.9,7.37,15.37,6.6,16.99
10/15/2015 17:45,1.648,7.82,85.4,7.33,15.4,6,16.97
10/15/2015 18:00,1.668,7.97,87,7.36,15.4,8,16.92
10/15/2015 18:15,1.71,7.68,83.7,7.33,15.31,6.7,16.92
10/15/2015 18:30,1.764,7.76,84.5,7.31,15.17,6.2,16.89
10/15/2015 18:45,1.819,7.6,82.7,7.32,15.36,11.6,16.81
10/15/2015 19:00,1.882,7.77,84.5,7.32,15.31,7.2,16.81
10/15/2015 19:15,1.95,7.86,85.2,7.38,15.74,37.9,16.55
10/15/2015 19:30,2.024,7.84,84.8,7.4,15.55,28,16.54
10/15/2015 19:45,2.091,7.81,84.4,7.38,15.59,38,16.45
10/15/2015 20:00,2.169,7.75,83.7,7.39,15.6,33.8,16.37
10/15/2015 20:15,2.245,7.58,81.7,7.37,15.74,33.3,16.25
10/15/2015 20:30,2.319,7.59,81.6,7.35,15.81,22.9,16.17
10/15/2015 20:45,2.389,7.73,83.1,7.38,15.67,25.3,16.19
10/15/2015 21:00,2.459,7.64,82,7.36,15.76,31.1,16.02
10/15/2015 21:15,2.523,7.7,82.6,7.37,15.71,20,16.05
10/15/2015 21:30,2.577,7.51,80.5,7.34,15.86,17.5,16
10/15/2015 21:45,2.618,7.44,79.8,7.33,16,15,16
10/15/2015 22:00,2.656,7.65,82.2,7.37,16.02,20.3,16.09
10/15/2015 22:15,2.688,7.35,78.8,7.32,16.15,17.3,15.94
10/15/2015 22:30,2.712,7.59,81.6,7.35,16.13,11.4,16.07
10/15/2015 22:45,2.729,7.57,81.4,7.36,16.07,15.3,16.07
10/15/2015 23:00,2.739,7.44,79.9,7.32,16.1,9.1,16.02
10/15/2015 23:15,2.739,7.56,81.2,7.34,16.11,8.1,16.01
10/15/2015 23:30,2.727,7.24,77.8,7.33,15.97,6.2,16.06
10/15/2015 23:45,2.708,7.53,81,7.33,15.87,6.8,16.15
10/16/2015 0:00,2.694,7.54,81.3,7.32,15.77,10,16.28
10/16/2015 0:15,2.647,7.47,80.6,7.3,15.7,7.9,16.33
10/16/2015 0:30,2.608,7.39,79.7,7.32,15.68,15.5,16.32
10/16/2015 0:45,2.562,7.26,78.9,7.33,15.94,12.4,16.64
10/16/2015 1:00,2.505,7.14,77.8,7.32,16.04,9.8,16.73
10/16/2015 1:15,2.438,7.46,81.1,7.33,15.89,8.4,16.68
10/16/2015 1:30,2.355,7.2,79.2,7.31,16.54,13.1,17.11
10/16/2015 1:45,2.28,7.43,82,7.34,16.7,22,17.21
10/16/2015 2:00,2.213,7.59,82.9,7.37,16.03,11.5,16.89
10/16/2015 2:15,2.149,7.56,82.1,7.32,15.76,13.1,16.66
10/16/2015 2:30,2.096,7.53,81.6,7.31,15.62,5.3,16.54
10/16/2015 2:45,2.046,7.47,80.9,7.32,15.63,10.8,16.5
10/16/2015 3:00,1.989,7.74,83.6,7.35,15.62,11.2,16.45
10/16/2015 3:15,1.935,7.78,84,7.36,15.58,21.9,16.4
10/16/2015 3:30,1.881,7.52,81.1,7.36,15.49,13.5,16.34
10/16/2015 3:45,1.847,7.59,81.8,7.33,15.47,11.3,16.32
10/16/2015 4:00,1.809,7.63,82.1,7.33,15.42,10.4,16.28
10/16/2015 4:15,1.755,7.76,83.4,7.36,15.36,9.2,16.23
10/16/2015 4:30,1.723,7.74,83.1,7.35,15.32,10.3,16.18
10/16/2015 4:45,1.707,7.84,84.1,7.36,15.27,13.4,16.1
10/16/2015 5:00,1.693,7.71,82.6,7.36,15.24,8.9,16.07
10/16/2015 5:15,1.685,7.68,82.2,7.34,15.23,11.2,16.04
10/16/2015 5:30,1.68,7.64,81.7,7.35,15.19,11.7,16.01
10/16/2015 5:45,1.691,7.61,81.4,7.33,15.16,10.9,16.01
10/16/2015 6:00,1.718,7.5,80.2,7.32,15.17,9.7,15.99
10/16/2015 6:15,1.742,7.6,81.2,7.33,15.17,6.8,15.97
10/16/2015 6:30,1.789,7.5,80.1,7.33,15.13,11.6,15.95
10/16/2015 6:45,1.839,7.42,79.2,7.28,15.14,9.8,15.92
10/16/2015 7:00,1.887,7.51,80.1,7.3,15.17,15.6,15.89
10/16/2015 7:15,1.953,7.48,79.6,7.3,15.22,14.7,15.8
10/16/2015 7:30,2.025,7.64,81.1,7.36,15.5,35.5,15.63
10/16/2015 7:45,2.088,7.57,80.5,7.35,15.48,32.9,15.67
10/16/2015 8:00,2.14,7.52,79.8,7.33,15.61,39.7,15.59
10/16/2015 8:15,2.202,7.51,79.7,7.33,15.68,30.3,15.57
10/16/2015 8:30,2.261,7.54,80.1,7.33,15.73,31.6,15.59
10/16/2015 8:45,2.322,7.49,79.6,7.33,15.77,21.4,15.63
10/16/2015 9:00,2.394,7.51,79.9,7.32,15.78,26.9,15.67
10/16/2015 9:15,2.458,7.48,79.7,7.33,15.8,22.9,15.71
10/16/2015 9:30,2.521,7.32,78,7.32,15.89,25.8,15.67
10/16/2015 9:45,2.574,7.54,80.3,7.33,15.9,23.4,15.67
10/16/2015 10:00,2.619,7.61,81.2,7.34,15.84,20.3,15.78
10/16/2015 10:15,2.646,7.56,80.8,7.33,15.86,18.6,15.85
10/16/2015 10:30,2.671,7.57,81,7.33,15.99,20.2,15.88
10/16/2015 10:45,2.695,7.56,80.9,7.33,16.06,14.4,15.91
10/16/2015 11:00,2.711,7.54,80.8,7.31,16.13,15,15.91
10/16/2015 11:15,2.714,7.47,80.3,7.31,16.17,11,16.05
10/16/2015 11:30,2.728,7.74,82.9,7.37,15.88,17,15.97
10/16/2015 11:45,2.719,8.05,87.1,7.4,15.53,18.8,16.48
10/16/2015 12:00,2.7,7.71,83.9,7.38,15.67,15.5,16.74
10/16/2015 12:15,2.685,7.66,82.9,7.34,15.59,14.3,16.54
